left_dist,right_dist,left_slope,right_slope,label
-91.75037231445322,-92.44794311523447,-0.06583277762889539,0.07720718297427717,attentive_no_understanding
-91.59689331054688,-89.57184448242197,-0.05094493958706313,0.1338767663095854,attentive_no_understanding
-120.70328369140634,-121.06281127929697,-0.14773064218903378,0.14801362350520372,attentive_no_understanding
-77.91157226562495,-77.97515869140625,-0.10304872953383422,0.055531251702757266,attentive_no_understanding
-119.34939270019527,-112.98383789062495,-0.08942359652315986,0.16111284907793752,attentive_no_understanding
-113.5891235351562,-116.74978027343741,-0.11484224591171578,0.07150603709096987,attentive_no_understanding
-173.1960205078126,-183.50184020996085,-0.0984259830833743,-0.00048249305881693127,attentive_no_understanding
-130.71082458496096,-135.180419921875,-0.1702445857026945,0.08546405603805544,attentive_no_understanding
-132.83269042968755,-137.6007324218749,-0.13538213706858201,0.07567363761319998,attentive_no_understanding
-116.39757690429678,-132.57631225585942,-0.23452289155307524,-0.007455018157637008,attentive_no_understanding
-123.45935974121085,-131.92445678710942,-0.12045895989456769,0.08264623310332384,attentive_no_understanding
-131.83967285156245,-142.09364624023442,-0.21552741078581025,0.02446790768308545,attentive_no_understanding
-4.912925465901694,-5.128795496622722,-0.28435683276762225,0.14159544506608973,attentive_no_understanding
-171.76611938476572,-181.93764038085942,-0.09612776881068857,0.00444321350391409,attentive_no_understanding
-139.93396606445322,-146.8192016601563,-0.21521116355507663,0.052093329983745024,attentive_no_understanding
-127.26461486816402,-131.29885559082027,-0.23577807893579367,0.1596697087304219,attentive_no_understanding
-131.90070800781245,-142.46968994140616,-0.21670187942817049,0.024132903050732898,attentive_no_understanding
-132.66997680664065,-136.30162658691404,-0.16243068349834403,0.09662688061010925,attentive_no_understanding
-4.1873509724934905,-4.132965596516925,-0.11845979682180774,0.07527462922407645,attentive_no_understanding
-293.3489990234375,-295.2104431152344,-0.13495151235936054,-0.007240291598152765,attentive_no_understanding
-292.60741271972665,-294.99427185058596,-0.13631122669439064,-0.009082500218880633,attentive_no_understanding
-133.223876953125,-138.37219848632822,-0.1452263786239674,0.08038372436200311,attentive_no_understanding
-90.16091003417978,-102.69711608886723,-0.11521255536976896,-0.11241250658104728,attentive_no_understanding
-4.549088795979813,-5.0037920633951884,-0.2192158335909945,-0.001216838903811892,attentive_no_understanding
-5.568202718098959,-5.511078643798825,-0.11598846112431485,0.14834094611433568,attentive_no_understanding
-91.91224975585942,-92.0966796875,-0.02066050880758034,0.09668323169296221,attentive_no_understanding
-229.50915222167964,-225.26525268554678,-0.03586897452936803,0.10727683843354659,attentive_no_understanding
-120.37829895019536,-123.41805114746091,-0.20491222269947668,0.15702485071331676,attentive_no_understanding
-5.950977770487469,-5.748066202799482,-0.19099669708216271,0.25675030579890046,attentive_no_understanding
-5.642816034952794,-5.330169423421225,-0.11782092413871695,0.19410896530578012,attentive_no_understanding
-5.623209190368652,-5.528891499837243,-0.14323132789912985,0.23644659747799765,attentive_no_understanding
-182.01686706542966,-175.98824768066402,-0.0505739629378372,0.12658464238214667,attentive_no_understanding
-126.34120178222656,-123.14004516601562,-0.17744749623664047,0.24114627075583608,attentive_no_understanding
-131.90070800781245,-142.46968994140616,-0.21670187942817049,0.024132903050732898,attentive_no_understanding
-129.7368286132812,-134.00828552246094,-0.16698217084175818,0.08179981876256975,attentive_no_understanding
-126.2820526123046,-133.9865600585938,-0.12266188147424928,0.08154125155010881,attentive_no_understanding
-114.60099487304683,-118.06950073242183,-0.15935781180306643,0.07916977326174374,attentive_no_understanding
-3.8066485087076813,-4.0250729878743385,-0.15354143552598234,0.006463704975391087,attentive_no_understanding
-12.24136339823405,-12.437931823730466,-0.03426988033656718,0.11545802570137985,attentive_no_understanding
-131.8165283203125,-148.34989013671884,-0.22418312397489007,-0.047581550548171606,attentive_no_understanding
-117.67144470214839,-119.00131530761723,-0.14722557769330413,0.09977505063789785,attentive_no_understanding
-83.08293457031255,-82.8920776367188,-0.06998263061661278,0.020525348300574054,attentive_no_understanding
-90.05484619140634,-90.3353271484375,-0.06696522834782553,0.110834889788841,attentive_no_understanding
-243.07309265136723,-257.09851379394536,-0.18088807268568746,0.04298090222951612,attentive_no_understanding
-7.4471141815185575,-7.213943227132162,-0.044850525005812186,0.092709951577425,attentive_no_understanding
-181.37469482421875,-175.32117004394536,-0.051143203894265965,0.12385721106551574,attentive_no_understanding
-105.68825988769527,-90.7095825195313,0.14234163210134257,0.19189794374011182,attentive_no_understanding
-114.30837097167978,-117.79304504394531,-0.1545756124976554,0.08649382622614675,attentive_no_understanding
-5.416678873697919,-5.753965504964185,-0.22526027671848053,0.03325425916821425,attentive_no_understanding
-82.7398681640625,-82.69089965820308,-0.0713928561351708,0.022103757237442397,attentive_no_understanding
-170.81655578613277,-181.6696136474609,-0.09807959686746462,0.0043303110958212085,attentive_no_understanding
-3.9948275248209626,-3.8864644368489536,0.014174060278020548,0.11606690066672141,attentive_no_understanding
-4.504524230957031,-4.764960479736331,-0.1868160590197313,0.004477385188851573,attentive_no_understanding
-6.842722066243489,-7.422558848063147,-0.12162895713050473,-0.017953067189840136,attentive_no_understanding
-84.1799438476562,-100.31743164062505,-0.17219825625132384,-0.16400723507511175,attentive_no_understanding
-11.46911176045736,-12.326609675089514,-0.1291790362327047,0.02081913476363648,attentive_no_understanding
-91.91224975585942,-92.0966796875,-0.02066050880758034,0.09668323169296221,attentive_no_understanding
-140.12506713867197,-129.51356811523442,-0.01670339472118373,0.23549068294382686,attentive_no_understanding
-175.77723693847656,-183.68590393066415,-0.06445988587002377,0.019929073636271902,attentive_no_understanding
-120.70328369140634,-121.06281127929697,-0.14773064218903378,0.14801362350520372,attentive_no_understanding
-83.9561889648437,-82.71062622070303,-0.02601761218304062,0.07289569570636052,attentive_no_understanding
-128.70678100585928,-145.61546020507808,-0.2558598848388013,-0.04403451297101081,attentive_no_understanding
-5.355200322469081,-5.648949940999351,-0.20088431233268772,0.06695267467462188,attentive_no_understanding
-138.3131332397461,-135.71956481933591,-0.21327337996133977,0.24168717684740346,attentive_no_understanding
-121.06792602539053,-117.64970703125005,-0.06389318550940765,0.090779973464028,attentive_no_understanding
-6.903676223754886,-7.47753588358561,-0.12312882226798529,-0.014585370104771024,attentive_no_understanding
-285.5399291992187,-294.7905914306641,-0.05587734489892588,0.08144238894522635,attentive_no_understanding
-82.61892089843741,-82.56179809570312,-0.07061774896015333,0.022114087883618544,attentive_no_understanding
-116.13773803710933,-119.13305969238286,-0.16155238365420602,0.08976172297943673,attentive_no_understanding
-5.43192927042643,-5.792616971333821,-0.33067422650298606,0.09316612990480108,attentive_no_understanding
-182.89483032226553,-173.61934204101567,-0.009072126467174237,0.10478141468212081,attentive_no_understanding
-89.57845458984366,-102.2276733398437,-0.11505901803716903,-0.11422920737699783,attentive_no_understanding
-106.3546142578125,-91.68072509765625,0.13781975996980325,0.19723809533839115,attentive_no_understanding
-169.05812377929692,-179.5982910156249,-0.08853276445346629,0.0012812314917434323,attentive_no_understanding
-5.830384826660158,-5.960538482666017,-0.23080741165010552,0.06479238793432195,attentive_no_understanding
-101.60154113769522,-93.27587585449214,0.07278239211731201,0.12095266296235224,attentive_no_understanding
-119.9005126953125,-112.18317565917971,-0.1350987291250545,0.29050281796915134,attentive_no_understanding
-126.71099853515625,-126.58079223632808,-0.15182124135764383,0.1668460823338649,attentive_no_understanding
-140.72333374023447,-129.42536010742197,-0.013537955427959004,0.23671143932090943,attentive_no_understanding
-5.435302734375,-4.836244964599615,0.02532099018319286,0.3236677194515341,attentive_no_understanding
-132.68147583007817,-136.38441772460942,-0.17384911419890234,0.09034163293628668,attentive_no_understanding
-294.70348815917964,-293.01446533203125,-0.10103783391230231,0.0046637288991040445,attentive_no_understanding
-128.25089721679683,-130.00703124999995,-0.20273325987527474,0.1751332451625928,attentive_no_understanding
-100.32970581054678,-101.94104614257822,-0.07157539177230969,0.1278374303152098,attentive_no_understanding
-5.443572743733718,-4.836252339680982,0.03132663912503877,0.3205084289148898,attentive_no_understanding
-106.72781982421884,-94.90933837890634,0.08892988476308804,0.1468472260749169,attentive_no_understanding
-140.10278015136714,-134.44028625488284,-0.15883698920755407,0.27536619313333344,attentive_no_understanding
-119.80334167480464,-113.26766967773438,-0.08743518802049177,0.16180180910831732,attentive_no_understanding
-5.83031349182129,-5.456761932373048,-0.11948992698443654,0.3468181036163762,attentive_no_understanding
-184.56811218261714,-177.15415649414058,-0.025900487966171382,0.15208331416598272,attentive_no_understanding
-175.73561401367192,-183.75137023925777,-0.10975893263743726,0.0031989295301265977,attentive_no_understanding
-138.7978393554688,-128.4869384765625,-0.019004728368490154,0.23498903382171427,attentive_no_understanding
-5.40094846089681,-5.706109110514323,-0.2855526295472911,0.11928886121046293,attentive_no_understanding
-118.78415222167973,-112.6282958984375,-0.08728009519184518,0.15808415147126986,attentive_no_understanding
-88.55710449218759,-90.86320800781255,-0.07909849349774675,0.051438629199503615,attentive_no_understanding
-83.70275268554678,-82.62069702148438,-0.08148299825904662,0.10444257874048643,attentive_no_understanding
-90.3315551757812,-91.50924682617188,-0.07807625942172808,0.08235678978364415,attentive_no_understanding
-126.25148315429692,-125.01472473144531,-0.13349489871730352,0.17209415204594375,attentive_no_understanding
-141.24739379882817,-150.49280395507822,-0.12980292012430208,0.014148996908626523,attentive_no_understanding
-102.17393188476558,-114.88002929687491,-0.2598718301897759,-0.04145246743206714,attentive_no_understanding
-3.155139414469403,-3.3628697713216127,-0.1707267946841791,-0.04663748621202631,attentive_no_understanding
-168.93294982910152,-179.42885742187502,-0.10141621985111753,0.02637791174451237,attentive_no_understanding
-5.875457191467284,-5.456803003946938,-0.11860147239064378,0.33769236085435106,attentive_no_understanding
-86.9696166992187,-91.53337402343755,-0.10345576158092983,0.021468254708743945,attentive_no_understanding
-122.98092956542973,-122.77265930175781,-0.1472272235027443,0.1506806982693272,attentive_no_understanding
-133.75652465820315,-129.568359375,-0.09016712543145058,0.1731560267033334,attentive_no_understanding
-134.746337890625,-120.30167846679683,0.01141586494702294,0.24560789354838863,attentive_no_understanding
-7.126958465576173,-7.570846176147462,-0.1479097377249248,-0.017649396462356397,attentive_no_understanding
-258.93071899414053,-259.06976928710947,-0.1113075953505983,0.13533256887445994,attentive_no_understanding
-135.03876953124995,-122.41762695312491,0.0027994046407070596,0.2420237070464462,attentive_no_understanding
-7.002453740437829,-6.3224732716878265,0.09092936168823139,0.21512173904698206,attentive_no_understanding
-133.12019805908199,-135.42498779296875,-0.22077558087773255,0.17397214770060637,attentive_no_understanding
-88.37228393554688,-93.22067260742188,-0.10775378879374821,0.021326860536386147,attentive_no_understanding
-129.10590820312495,-146.46887817382822,-0.2599682831961423,-0.04273105910735455,attentive_no_understanding
-108.05494995117192,-115.08998413085942,-0.18312295713382476,0.0128548563112811,attentive_no_understanding
-169.53546142578125,-183.24859619140625,-0.12685901650773135,-0.027205478793666967,attentive_no_understanding
-88.3715698242188,-86.52376708984366,-0.00570635098267191,0.14152977704927702,attentive_no_understanding
-131.90575256347654,-130.67091369628906,-0.1369916694486342,0.1407009946242724,attentive_no_understanding
-123.73180541992178,-123.5481475830079,-0.12755080275786485,0.17010699373757474,attentive_no_understanding
-130.2549591064453,-131.56687927246094,-0.11266660594542176,0.11638715553699575,attentive_no_understanding
-115.78011779785152,-109.03029785156252,-0.15293827012152886,0.26964953494223576,attentive_no_understanding
-92.28069458007803,-91.31916503906245,-0.013056505368849839,0.09964567153800047,attentive_no_understanding
-181.33843383789065,-175.42128906250002,-0.05155519242561853,0.12387311313318963,attentive_no_understanding
-126.92897033691406,-125.93007812499991,-0.147002438465987,0.16183021544660375,attentive_no_understanding
-91.75466308593741,-94.1632202148437,-0.11781347475560022,0.032427242310629635,attentive_no_understanding
-126.44027099609366,-139.03899536132803,-0.23134421935716756,0.00416248838121868,attentive_no_understanding
-181.49266052246094,-176.03123474121094,-0.05774867869105025,0.12574691280643924,attentive_no_understanding
-183.60469360351567,-174.22501220703134,-0.009606225800947507,0.10456531169142122,attentive_no_understanding
-98.15372924804683,-92.44976196289053,-0.02361687326081423,0.09725208750650546,attentive_no_understanding
-135.49722290039062,-130.42447204589848,-0.058712027003116764,0.19775157651086836,attentive_no_understanding
-108.68842773437495,-115.77687988281241,-0.18433506749418763,0.011679409930939712,attentive_no_understanding
-82.76815185546866,-76.3729125976563,-0.0031530922549362953,0.17037858246945095,attentive_no_understanding
-133.0851531982422,-129.5045623779297,-0.09459924298133211,0.16962326528155938,attentive_no_understanding
-282.86636047363277,-295.7781341552734,-0.08173980783498555,0.06274939457854423,attentive_no_understanding
-168.09309082031245,-184.86618957519534,-0.14704701826170585,-0.06281676862317985,attentive_no_understanding
-88.2307006835938,-90.52516479492192,-0.08218128279374042,0.05124097333684442,attentive_no_understanding
-141.6540069580078,-126.29137573242178,0.06370862266344733,0.25999822439063114,attentive_no_understanding
-89.95332336425781,-102.3704132080079,-0.11468857744550584,-0.11228472758512247,attentive_no_understanding
-7.160978062947592,-6.809123484293615,-0.012095542161654359,0.12244592480988958,attentive_no_understanding
-106.35081176757808,-111.70705566406241,-0.09486082090683497,0.09643687898119238,attentive_no_understanding
-294.09549560546884,-296.42952270507817,-0.13585784080538793,-0.00729829941694622,attentive_no_understanding
-84.46169128417978,-100.36599426269527,-0.2540152641738712,-0.14440908644292133,attentive_no_understanding
-131.90575256347654,-130.67091369628906,-0.1369916694486342,0.1407009946242724,attentive_no_understanding
-106.3546142578125,-91.68072509765625,0.13781975996980325,0.19723809533839115,attentive_no_understanding
-302.5266571044922,-294.73294982910147,-0.06682366838422006,0.04445594094320531,attentive_no_understanding
-295.39288330078125,-297.68091735839846,-0.13805550591543786,0.0016676937940517118,attentive_no_understanding
-96.53072509765616,-94.17831420898438,-0.08971636360574682,0.08313978589780324,attentive_no_understanding
-92.28363647460947,-94.60827026367178,-0.11739393597984352,0.029613960723499148,attentive_no_understanding
-140.26677856445303,-138.75244140625,-0.14086056418881807,0.1267420503171051,attentive_no_understanding
-134.8306823730469,-132.18623046874995,-0.1848814178961948,0.15907636004120224,attentive_no_understanding
-134.48974304199214,-132.4193237304687,-0.1524566389897548,0.21368640385959117,attentive_no_understanding
-106.34085388183598,-91.55191650390634,0.13627614240683752,0.19882651493389764,attentive_no_understanding
-284.27585144042973,-293.08753356933585,-0.06672238340491157,0.0872978342002156,attentive_no_understanding
-124.14152221679683,-135.1199310302734,-0.14629567056346746,0.06524941635434961,attentive_no_understanding
-119.02168273925781,-112.86444396972661,-0.08831184976595784,0.15901246922097148,attentive_no_understanding
-87.11785278320303,-89.06546630859384,-0.08421791800609978,0.05202878520018241,attentive_no_understanding
-87.5123168945313,-90.91255493164067,-0.09030583155725773,0.019890439299560168,attentive_no_understanding
-105.00483398437495,-103.45817871093755,-0.1380403586972695,0.1121325771993995,attentive_no_understanding
-92.08569946289072,-94.66126098632822,-0.12089717610491632,0.03300705425997983,attentive_no_understanding
-132.68147583007817,-136.38441772460942,-0.17384911419890234,0.09034163293628668,attentive_no_understanding
-121.18531799316406,-117.86940917968741,-0.0647975353951774,0.09102433283798006,attentive_no_understanding
-3.752326456705731,-3.8004781087239508,-0.07137892125737656,0.07782770929553133,attentive_no_understanding
-129.25728607177734,-135.81244506835935,-0.28492529184675763,0.11187794004918317,attentive_no_understanding
-91.9024536132813,-89.90536499023438,-0.04141294227424664,0.14387565750121037,attentive_no_understanding
-5.827520815531415,-5.573108800252278,-0.13356842676213745,0.2836911306190694,attentive_no_understanding
-179.2432403564453,-179.49521179199223,-0.0936016158233843,0.06362294365083797,attentive_no_understanding
-298.9889312744141,-295.1431549072265,0.002055671232022135,0.16283879073543917,attentive_no_understanding
-129.32792053222647,-123.97404785156255,-0.04964747685724614,0.11799204090238265,attentive_no_understanding
-3.945988210042316,-4.083214569091794,-0.05104266456830412,0.06733211765298713,attentive_no_understanding
-136.28537902832034,-132.87261352539065,-0.08718143032207747,0.18581065753932496,attentive_no_understanding
-132.1816864013672,-128.82492065429688,-0.09635132988403133,0.1670826028334533,attentive_no_understanding
-127.33645629882812,-120.86090087890625,-0.04937547022590236,0.1262070059948006,attentive_no_understanding
-135.32957153320308,-122.50286254882803,0.0007960538007572782,0.2451142532976134,attentive_no_understanding
-5.405987294514972,-6.075873311360674,-0.25600013735956295,-0.03571942819167411,attentive_no_understanding
-142.25796508789062,-150.90666503906255,-0.13544089489298494,0.031118641142648642,attentive_no_understanding
-86.26021118164067,-102.39963378906259,-0.18285722455538234,-0.17235170257195287,attentive_no_understanding
-140.12506713867197,-129.51356811523442,-0.01670339472118373,0.23549068294382686,attentive_no_understanding
-117.48449096679678,-131.00664062500005,-0.22595884189893856,0.0013366243359227105,attentive_no_understanding
-131.90575256347654,-130.67091369628906,-0.1369916694486342,0.1407009946242724,attentive_no_understanding
-138.0743865966797,-135.09226074218748,-0.21231882366440286,0.24309028148342382,attentive_no_understanding
